,TOTAL CONSUMPTION,TEMP,HIGH_TEMP,LOW_TEMP,RAIN_COND,Temp_Dif
483,993891.0,16.1,18.5,13.2,1,5.300000000000001
484,998279.0,14.4,17.0,11.8,0,5.199999999999999
485,1014056.0,14.2,17.5,10.8,0,6.699999999999999
486,1079301.0,14.7,19.4,11.3,1,8.099999999999998
487,937029.0,17.8,23.9,12.8,1,11.099999999999998
488,981084.0,15.8,18.9,12.1,0,6.799999999999999
489,948781.0,13.8,16.2,10.9,0,5.299999999999999
490,1010505.0,9.6,11.8,7.9,0,3.9000000000000004
491,1011817.0,12.9,16.7,8.9,0,7.799999999999999
492,982579.0,16.8,18.2,15.7,0,2.5
493,1021850.0,16.8,18.4,14.2,0,4.199999999999999
494,1032692.0,15.9,18.4,13.1,0,5.299999999999999
495,1046672.0,17.2,18.6,15.9,0,2.700000000000001
496,1021737.0,14.8,18.1,10.5,0,7.600000000000001
497,1039694.0,12.2,14.4,10.2,0,4.200000000000001
498,1033191.0,12.6,14.9,10.7,1,4.200000000000001
499,1024217.0,12.5,15.2,9.8,1,5.399999999999999
500,994072.0,11.1,11.9,9.9,1,2.0
501,1005424.0,11.7,14.3,9.1,0,5.200000000000001
502,1012200.0,10.2,11.8,9.3,1,2.5
503,1007455.0,10.2,12.2,8.8,1,3.3999999999999986
504,1007997.0,10.3,12.8,7.9,0,4.9
505,1032041.0,9.6,12.4,7.7,0,4.7
506,1034028.0,8.8,11.9,6.3,0,5.6000000000000005
507,1026574.0,8.8,12.9,5.4,1,7.5
508,989361.0,8.2,9.9,6.1,1,3.8000000000000007
509,1035446.0,6.5,8.6,5.6,0,3.0
510,987313.0,5.7,7.6,4.7,1,2.8999999999999995
511,1013720.0,4.6,6.3,3.2,0,3.0999999999999996
512,1000877.0,4.6,5.8,3.0,0,2.8
513,1002995.0,5.9,7.1,5.1,1,2.0
514,1000354.0,8.3,10.5,5.3,1,5.2
515,1055770.0,12.4,17.4,8.2,1,9.2
516,1069990.0,12.8,16.8,8.2,0,8.600000000000001
517,1008938.0,14.0,16.0,10.8,0,5.199999999999999
518,1033220.0,14.2,18.5,10.4,0,8.1
519,986205.0,8.4,11.7,4.3,1,7.3999999999999995
520,1013749.0,5.3,8.2,2.2,0,5.999999999999999
521,1026583.0,8.2,14.3,2.3,0,12.0
522,1038603.0,8.8,13.1,4.2,0,8.899999999999999
523,1031237.0,11.6,14.3,8.9,1,5.4
524,1001310.0,11.9,13.6,7.9,1,5.699999999999999
525,1016161.0,10.2,14.4,7.9,1,6.5
526,1017858.0,10.3,13.0,7.2,1,5.8
527,1002087.0,14.6,17.3,11.7,1,5.600000000000001
528,1042504.0,14.1,16.6,12.2,0,4.400000000000002
529,1017970.0,14.2,17.0,10.1,1,6.9
530,1026240.0,12.9,16.2,10.1,0,6.1
531,949034.0,11.9,14.4,8.6,1,5.800000000000001
532,975933.0,14.4,16.8,12.3,0,4.5
533,1048149.0,13.6,16.7,9.8,0,6.899999999999999
534,1055194.0,15.7,19.5,12.2,0,7.300000000000001
535,1075733.0,16.3,19.6,11.8,0,7.800000000000001
536,1065553.0,17.1,20.6,12.2,0,8.400000000000002
537,1081463.0,18.6,22.7,15.7,0,7.0
538,1058329.0,15.0,18.0,12.2,0,5.800000000000001
539,1092778.0,12.7,15.6,9.1,0,6.5
540,1057689.0,14.3,18.7,9.4,1,9.299999999999999
541,1066116.0,15.0,18.4,11.4,0,6.999999999999998
542,1058815.0,15.9,19.7,12.4,0,7.299999999999999
543,1074480.0,14.9,18.9,10.9,0,7.999999999999998
544,1089487.0,15.5,20.4,12.7,1,7.699999999999999
545,1057752.0,14.2,17.6,10.9,0,6.700000000000001
546,1065618.0,15.6,19.0,12.8,0,6.199999999999999
547,1089484.0,17.1,23.7,10.5,0,13.2
548,1101136.0,15.1,18.1,12.9,0,5.200000000000001
549,1052794.0,15.0,17.5,12.4,0,5.1
550,1080720.0,16.3,20.2,13.6,0,6.6
551,1104268.0,14.4,18.2,11.3,0,6.899999999999999
552,1007534.0,9.6,12.2,7.8,1,4.3999999999999995
553,1037002.0,10.3,12.4,7.8,1,4.6000000000000005
554,1087234.0,11.4,16.4,8.2,1,8.2
555,1052074.0,11.1,13.0,10.1,0,2.9000000000000004
556,1090483.0,14.2,18.1,11.4,0,6.700000000000001
557,1071026.0,13.7,17.6,9.6,0,8.000000000000002
558,1106876.0,13.6,16.5,11.4,0,5.1
559,1006744.0,10.4,12.5,8.4,1,4.1
560,1047627.0,10.7,14.2,8.3,0,5.899999999999999
561,1061005.0,11.4,15.9,7.1,0,8.8
562,1063172.0,12.5,16.8,7.6,0,9.200000000000001
563,1073400.0,11.9,15.7,9.2,0,6.5
564,1097071.0,13.1,17.6,7.9,0,9.700000000000001
565,1136926.0,13.7,18.2,8.9,0,9.299999999999999
566,1120283.0,14.7,19.3,9.8,0,9.5
567,1121869.0,16.1,20.8,11.3,0,9.5
568,1129274.0,17.2,21.1,13.4,0,7.700000000000001
569,1087784.0,16.3,19.3,13.5,0,5.800000000000001
570,1069506.0,16.7,21.1,12.4,0,8.700000000000001
571,1105206.0,17.7,22.6,13.2,0,9.400000000000002
572,1148313.0,16.1,20.3,11.3,0,9.0
573,1072785.0,17.0,20.1,14.4,0,5.700000000000001
574,1131802.0,17.6,22.6,13.6,0,9.000000000000002
575,1127539.0,16.4,20.3,11.9,0,8.4
576,1112413.0,18.2,21.8,15.5,0,6.300000000000001
577,1114917.0,17.9,22.3,13.7,0,8.600000000000001
578,976031.0,17.3,21.1,15.0,0,6.100000000000001
579,1063279.0,16.7,21.3,11.3,0,10.0
580,883319.0,17.8,22.1,12.3,0,9.8
581,986124.0,17.4,22.2,12.3,0,9.899999999999999
582,1069876.0,17.2,20.8,13.1,0,7.700000000000001
583,1108072.0,15.7,19.0,12.1,0,6.9
584,1108090.0,16.2,20.4,11.6,0,8.799999999999999
585,1125385.0,15.8,19.5,11.6,0,7.9
586,1143505.0,15.8,18.9,13.1,0,5.799999999999999
587,1122193.0,15.9,19.5,12.8,0,6.699999999999999
588,1143761.0,16.0,20.3,12.2,0,8.100000000000001
589,1145443.0,15.9,19.3,12.1,0,7.200000000000001
590,1147443.0,17.6,20.9,15.2,0,5.699999999999999
591,1182155.0,18.3,21.8,14.1,0,7.700000000000001
592,1182751.0,20.4,24.6,16.2,0,8.400000000000002
593,1204510.0,21.1,25.3,17.2,0,8.100000000000001
594,1153098.0,20.3,23.6,17.8,0,5.800000000000001
595,1144569.0,19.0,22.2,16.9,0,5.300000000000001
596,1147699.0,19.8,23.8,16.7,0,7.100000000000001
597,1158681.0,17.9,20.4,15.6,0,4.799999999999999
598,1201416.0,18.8,23.3,13.7,0,9.600000000000001
599,1182618.0,19.2,23.6,14.6,0,9.000000000000002
600,1199453.0,18.9,21.2,16.3,0,4.899999999999999
601,1155620.0,19.8,24.5,13.8,0,10.7
602,1163753.0,19.0,22.5,16.8,0,5.699999999999999
603,1160608.0,17.7,21.4,15.2,0,6.199999999999999
604,1186787.0,17.6,22.1,14.1,0,8.000000000000002
605,1194536.0,17.7,21.8,13.2,0,8.600000000000001
606,1217990.0,19.0,23.4,14.3,0,9.099999999999998
607,1249814.0,25.3,27.4,22.6,0,4.799999999999997
608,1275779.0,23.1,26.1,20.3,0,5.800000000000001
609,1275495.0,22.9,26.1,20.6,0,5.5
610,1289986.0,23.4,27.4,20.1,0,7.299999999999997
611,1165974.0,21.1,23.3,19.2,1,4.100000000000001
612,1132109.0,21.6,24.9,19.4,0,5.5
613,1233966.0,23.3,28.2,18.8,0,9.399999999999999
614,1260325.0,24.2,28.7,18.5,0,10.2
615,1234965.0,24.4,28.1,21.5,1,6.600000000000001
616,1262954.0,26.1,30.6,20.6,0,10.0
617,1321149.0,28.3,32.6,22.9,0,9.700000000000003
618,1342301.0,29.4,34.4,25.1,0,9.299999999999997
619,1311192.0,28.8,33.3,23.4,0,9.899999999999999
620,1373152.0,29.7,34.6,24.9,0,9.700000000000003
621,1385415.0,30.6,36.7,25.8,0,10.900000000000002
622,1424629.0,31.7,38.0,26.6,0,11.399999999999999
623,1427611.0,32.0,37.6,26.4,0,11.200000000000003
624,1389145.0,31.2,34.9,27.7,0,7.199999999999999
625,1371580.0,27.6,30.1,25.5,0,4.600000000000001
626,1301643.0,27.7,31.9,24.1,0,7.799999999999997
627,1350602.0,26.9,30.6,23.5,0,7.100000000000001
628,1308184.0,24.6,27.3,21.8,0,5.5
629,1280339.0,24.0,28.5,20.9,1,7.600000000000001
630,1244072.0,23.4,26.2,21.0,1,5.199999999999999
631,1201991.0,23.2,26.8,19.8,0,7.0
632,1255820.0,24.6,28.1,21.6,0,6.5
633,1177557.0,24.6,28.4,22.2,1,6.199999999999999
634,1194541.0,23.7,27.2,20.1,1,7.099999999999998
635,1213561.0,25.1,29.9,20.4,0,9.5
636,1222165.0,25.9,30.2,21.9,0,8.3
637,1269926.0,26.4,30.3,22.3,0,8.0
638,1308291.0,27.9,32.3,23.6,0,8.699999999999996
639,1266303.0,28.1,32.7,24.7,0,8.000000000000004
640,1238749.0,28.2,32.6,24.2,0,8.400000000000002
641,1303697.0,29.1,34.3,24.2,0,10.099999999999998
642,1308868.0,28.9,32.7,26.1,0,6.600000000000001
643,1307943.0,29.7,34.9,25.4,0,9.5
644,1244562.0,26.9,30.4,24.5,0,5.899999999999999
645,1277856.0,26.2,30.2,22.4,0,7.800000000000001
646,1249008.0,27.1,31.7,23.3,0,8.399999999999999
647,1216393.0,28.1,32.2,23.9,0,8.300000000000004
648,1311174.0,29.1,33.9,24.0,0,9.899999999999999
649,1309154.0,29.6,33.8,25.2,0,8.599999999999998
650,1323698.0,30.8,37.6,26.3,0,11.3
651,1341040.0,31.6,35.7,26.7,0,9.000000000000004
652,1321733.0,30.8,34.2,28.4,0,5.800000000000004
653,1310938.0,31.0,34.9,28.3,0,6.599999999999998
654,1277081.0,30.9,34.9,26.2,0,8.7
655,1324776.0,30.8,34.3,27.3,0,6.9999999999999964
656,1331070.0,31.0,34.2,27.9,0,6.300000000000004
657,1348028.0,30.3,34.0,26.6,0,7.399999999999999
658,1331446.0,31.6,36.6,26.7,0,9.900000000000002
659,1348241.0,32.1,35.4,28.5,0,6.899999999999999
660,1329107.0,31.8,36.3,27.1,0,9.199999999999996
661,1272992.0,31.4,36.2,27.1,0,9.100000000000001
662,1255737.0,28.2,31.3,25.9,0,5.400000000000002
663,1251627.0,27.8,32.2,24.4,0,7.800000000000004
664,1279377.0,28.4,32.4,24.4,0,8.0
665,1270151.0,28.0,31.9,24.8,0,7.099999999999998
666,1285677.0,28.8,33.7,24.7,0,9.000000000000004
667,1267005.0,28.5,33.2,24.8,0,8.400000000000002
668,1230393.0,28.7,32.8,25.3,0,7.4999999999999964
669,1255490.0,30.7,35.1,25.7,0,9.400000000000002
670,1269332.0,30.9,35.6,25.8,0,9.8
671,1282020.0,30.9,35.4,26.6,0,8.799999999999997
672,1267848.0,30.3,34.1,27.6,0,6.5
673,1246269.0,29.4,33.3,26.8,0,6.4999999999999964
674,1204922.0,28.6,32.6,25.6,0,7.0
675,1170307.0,29.3,33.7,25.2,0,8.500000000000004
676,1214359.0,30.8,35.2,25.7,0,9.500000000000004
677,1195237.0,31.6,35.7,27.5,0,8.200000000000003
678,1225848.0,31.7,36.5,26.7,0,9.8
679,1215948.0,31.4,36.4,26.7,0,9.7
680,1222148.0,31.5,37.4,26.5,0,10.899999999999999
681,1168029.0,33.1,38.3,28.0,0,10.299999999999997
682,1118910.0,33.3,37.8,28.3,0,9.499999999999996
683,1235525.0,33.8,38.1,29.2,0,8.900000000000002
684,1228607.0,32.6,37.2,27.3,0,9.900000000000002
685,1241385.0,32.7,37.4,27.4,0,10.0
686,1227221.0,32.8,37.8,28.2,0,9.599999999999998
687,1244347.0,32.6,36.4,29.1,0,7.299999999999997
688,1210723.0,30.2,32.6,27.6,0,5.0
689,1200890.0,27.8,30.7,25.7,0,5.0
690,1268743.0,27.5,31.2,24.6,0,6.599999999999998
691,1280696.0,28.8,34.8,24.0,0,10.799999999999997
692,1294641.0,29.3,34.1,23.4,0,10.700000000000003
693,1312317.0,31.2,36.4,24.9,0,11.5
694,1317465.0,31.7,35.2,28.7,0,6.5000000000000036
695,1302579.0,29.9,33.9,25.5,0,8.399999999999999
696,1289766.0,29.8,33.3,25.6,0,7.699999999999996
697,1354055.0,29.0,32.7,26.2,0,6.5000000000000036
698,1340989.0,28.8,33.9,25.7,0,8.2
699,1340059.0,26.7,30.5,24.2,0,6.300000000000001
700,1316650.0,25.3,28.9,23.3,0,5.599999999999998
701,1316010.0,25.6,29.8,22.6,0,7.199999999999999
702,1307330.0,26.1,30.7,22.5,0,8.2
703,1270152.0,25.8,29.4,23.8,0,5.599999999999998
704,1271249.0,24.9,27.3,23.2,0,4.100000000000001
705,1301313.0,25.2,30.3,20.4,0,9.900000000000002
706,1321267.0,26.4,31.2,21.1,0,10.099999999999998
707,1312714.0,27.4,31.8,22.1,0,9.7
708,1303891.0,27.2,32.9,21.9,0,11.0
709,1215804.0,23.7,27.9,18.4,1,9.5
710,1164736.0,22.6,26.2,19.7,0,6.5
711,1192334.0,22.8,27.3,19.1,1,8.2
712,1196394.0,24.1,28.7,20.0,0,8.7
713,1244808.0,24.3,28.6,19.3,0,9.3
714,1259438.0,24.7,30.0,18.8,0,11.2
715,1283413.0,25.4,30.6,20.6,0,10.0
716,1292383.0,26.4,31.6,20.8,0,10.8
717,1252972.0,26.4,32.2,20.8,0,11.400000000000002
718,1275850.0,26.2,32.2,21.9,0,10.300000000000004
719,1245078.0,25.2,28.3,22.8,0,5.5
720,1240832.0,22.7,25.6,20.8,0,4.800000000000001
721,1228975.0,22.3,25.4,19.2,0,6.199999999999999
722,1231704.0,22.6,25.9,20.3,0,5.599999999999998
723,1130216.0,22.7,25.2,19.8,1,5.399999999999999
724,1152910.0,25.9,29.1,23.4,1,5.700000000000003
725,1162884.0,24.5,28.5,20.2,0,8.3
726,1135317.0,24.0,27.7,20.7,0,7.0
727,1183455.0,24.9,28.1,21.3,0,6.800000000000001
728,1195883.0,24.1,28.3,20.8,0,7.5
729,1173263.0,22.3,25.3,20.3,0,5.0
730,1151848.0,21.8,24.6,20.2,0,4.400000000000002
731,1152936.0,21.1,24.7,18.2,0,6.5
732,1182066.0,21.1,25.6,18.4,0,7.200000000000003
733,1182813.0,21.2,25.1,18.5,0,6.600000000000001
734,1151358.0,21.3,27.1,18.0,1,9.100000000000001
735,1095459.0,18.9,20.5,17.2,1,3.3000000000000007
736,1097955.0,16.1,18.1,13.4,0,4.700000000000001
737,1137652.0,14.9,18.4,12.3,0,6.099999999999998
738,1077314.0,16.3,18.7,14.2,1,4.5
739,1090022.0,18.8,21.4,16.3,1,5.099999999999998
740,1104224.0,21.3,24.2,18.9,1,5.300000000000001
741,1102492.0,21.9,25.2,18.9,0,6.300000000000001
742,1091794.0,21.8,25.8,18.2,1,7.600000000000001
743,1111569.0,20.8,25.2,17.2,1,8.0
744,1126526.0,20.9,24.7,17.6,0,7.099999999999998
745,1066598.0,21.4,25.4,17.8,1,7.599999999999998
746,1023221.0,19.1,20.7,17.9,1,2.8000000000000007
747,1084726.0,21.8,24.3,18.2,0,6.100000000000001
748,1076222.0,21.6,24.7,19.6,0,5.099999999999998
749,1070187.0,21.1,25.7,17.1,0,8.599999999999998
750,1062636.0,18.4,20.7,15.5,0,5.199999999999999
751,1079450.0,16.1,18.7,13.4,0,5.299999999999999
752,1069979.0,15.9,20.7,11.7,0,9.0
753,1046469.0,17.2,19.4,13.8,0,5.599999999999998
754,1047561.0,20.9,25.3,17.7,1,7.600000000000001
755,1036098.0,19.6,24.3,16.2,1,8.100000000000001
756,1011713.0,15.3,17.6,13.1,1,4.500000000000002
757,1007769.0,12.9,15.3,11.4,0,3.9000000000000004
758,1043861.0,13.2,17.8,8.6,0,9.200000000000001
759,1038392.0,13.9,19.5,9.5,0,10.0
760,1043968.0,14.7,19.4,10.6,0,8.799999999999999
761,1054349.0,15.2,19.5,11.3,0,8.2
762,1033235.0,16.2,19.9,12.5,0,7.399999999999999
763,1051219.0,17.2,21.5,14.2,0,7.300000000000001
764,1063634.0,18.1,25.1,12.3,0,12.8
765,1075231.0,18.2,24.6,13.0,0,11.600000000000001
766,999467.0,17.9,23.0,13.0,0,10.0
767,1013960.0,19.7,22.1,16.3,0,5.800000000000001
768,1037382.0,21.4,22.9,20.7,0,2.1999999999999993
769,1063462.0,21.8,23.8,20.5,0,3.3000000000000007
770,1074581.0,20.4,23.4,16.2,0,7.199999999999999
771,1012024.0,18.2,20.8,16.4,1,4.400000000000002
772,1038617.0,19.1,22.7,16.5,1,6.199999999999999
773,999227.0,20.7,23.7,18.9,0,4.800000000000001
774,1040893.0,18.8,21.9,16.7,0,5.199999999999999
775,1027725.0,18.2,22.0,15.4,0,6.6
776,1023999.0,17.6,21.1,15.4,1,5.700000000000001
777,1029827.0,17.3,20.7,13.9,1,6.799999999999999
778,1033050.0,17.3,21.3,12.9,0,8.4
779,1071607.0,17.5,22.1,13.9,0,8.200000000000001
780,1013492.0,16.8,21.2,13.0,0,8.2
781,1024255.0,17.7,20.2,13.4,0,6.799999999999999
782,1036752.0,19.9,23.6,16.8,0,6.800000000000001
783,1043503.0,17.4,20.6,14.1,0,6.500000000000002
784,1033938.0,16.3,19.7,13.2,0,6.5
785,1017444.0,18.7,20.8,14.9,0,5.9
786,1076298.0,20.8,22.9,19.8,0,3.099999999999998
787,1019483.0,20.0,22.7,15.7,0,7.0
788,1049100.0,21.1,23.7,18.3,0,5.399999999999999
789,1034730.0,18.7,21.7,16.5,0,5.199999999999999
790,1061323.0,20.7,23.1,19.1,0,4.0
791,1043509.0,21.1,22.7,18.4,0,4.300000000000001
792,1049533.0,20.0,21.8,17.4,0,4.400000000000002
793,1053704.0,19.2,21.2,16.3,0,4.899999999999999
794,1033293.0,14.3,17.2,11.1,0,6.1
795,1030345.0,12.5,16.3,9.1,0,7.200000000000001
796,1057334.0,14.4,18.3,10.1,0,8.200000000000001
797,1063632.0,15.8,20.2,11.7,0,8.5
798,1056195.0,17.6,20.9,13.6,0,7.299999999999999
799,1013438.0,14.3,19.3,5.9,0,13.4
800,1033886.0,3.1,5.9,1.6,1,4.300000000000001
801,1045009.0,5.4,9.7,1.6,0,8.1
802,1021998.0,10.1,15.8,4.2,1,11.600000000000001
803,1011135.0,10.9,14.3,8.8,1,5.5
804,975643.0,8.9,10.3,7.7,1,2.6000000000000005
805,991459.0,8.2,10.3,5.8,1,4.500000000000001
806,1016777.0,8.0,11.3,4.6,0,6.700000000000001
807,1056543.0,12.0,15.6,7.1,0,8.5
808,990474.0,14.8,16.2,12.6,0,3.5999999999999996
809,1006027.0,15.3,18.1,11.1,0,7.000000000000002
810,1016867.0,17.3,18.9,15.3,0,3.599999999999998
811,1049591.0,15.4,18.8,11.4,0,7.4
812,1035122.0,15.7,19.0,12.2,0,6.800000000000001
813,1046916.0,17.6,19.9,16.1,0,3.799999999999997
814,932051.0,17.8,20.2,15.0,0,5.199999999999999
815,944191.0,15.9,18.4,13.7,0,4.699999999999999
816,968663.0,15.0,17.1,13.2,1,3.900000000000002
817,990970.0,13.4,15.2,11.9,1,3.299999999999999
818,997747.0,11.5,13.2,9.8,0,3.3999999999999986
819,1007303.0,9.9,11.3,8.8,0,2.5
820,1072019.0,9.3,12.3,6.1,0,6.200000000000001
821,911876.0,10.0,12.9,7.0,0,5.9
822,925274.0,11.4,12.9,9.7,1,3.200000000000001
823,972870.0,10.7,14.6,7.8,1,6.8
824,982861.0,9.8,12.4,7.5,0,4.9
825,1000767.0,8.9,12.6,5.6,0,7.0
826,946672.0,9.7,13.1,6.2,0,6.8999999999999995
827,984990.0,10.2,14.0,6.4,0,7.6
828,1000426.0,10.7,15.3,6.2,0,9.100000000000001
829,999716.0,12.0,16.4,7.9,0,8.499999999999998
830,1006332.0,13.3,16.0,11.5,0,4.5
831,1003192.0,14.1,16.1,12.4,0,3.700000000000001
832,984682.0,13.5,16.3,11.4,1,4.9
833,994992.0,12.8,15.7,10.8,1,4.899999999999999
834,1014138.0,12.8,16.5,9.4,0,7.1
835,1043247.0,13.3,17.8,9.1,0,8.700000000000001
836,986045.0,12.4,15.0,10.8,1,4.199999999999999
837,978796.0,11.9,14.3,9.9,0,4.4
838,987947.0,11.4,16.8,6.5,0,10.3
839,1019780.0,11.0,16.4,6.4,0,9.999999999999998
840,1009686.0,11.5,15.8,7.1,0,8.700000000000001
841,983713.0,12.3,15.2,9.1,1,6.1
842,1008610.0,14.1,16.7,10.6,1,6.1
843,971438.0,13.4,16.1,9.4,0,6.700000000000001
844,985244.0,10.8,13.8,8.4,1,5.4
845,975975.0,7.1,9.5,4.6,1,4.9
846,1009769.0,7.1,10.8,4.3,0,6.500000000000001
847,998967.0,8.4,12.3,3.6,0,8.700000000000001
848,951859.0,10.1,12.2,9.2,1,3.0
849,989652.0,8.4,9.5,7.2,0,2.3
850,970446.0,7.9,9.4,6.6,0,2.8000000000000007
851,988806.0,8.7,10.8,7.0,0,3.8000000000000007
852,987597.0,7.4,9.4,5.3,0,4.1000000000000005
853,1000014.0,7.7,11.1,4.4,0,6.699999999999999
854,974952.0,8.3,9.1,7.7,1,1.3999999999999995
855,997641.0,7.8,9.3,6.1,1,3.200000000000001
856,1039476.0,9.1,13.3,6.0,0,7.300000000000001
857,1024739.0,9.8,16.9,3.8,0,13.099999999999998
858,1036527.0,11.8,18.9,5.7,0,13.2
859,1040933.0,13.5,19.3,7.8,0,11.5
860,1037477.0,12.4,17.7,7.8,0,9.899999999999999
861,1018864.0,12.1,17.0,9.2,0,7.800000000000001
862,1034910.0,11.6,15.2,7.3,0,7.8999999999999995
863,1059366.0,13.7,17.8,9.7,0,8.100000000000001
864,1033139.0,13.1,17.6,8.1,0,9.500000000000002
865,1033303.0,12.9,16.9,8.8,0,8.099999999999998
866,1007368.0,11.7,14.3,8.7,0,5.600000000000001
867,1005142.0,11.2,15.1,9.3,0,5.799999999999999
868,1041093.0,14.1,17.4,10.2,0,7.199999999999999
869,1020180.0,15.4,19.0,10.6,1,8.4
870,1027993.0,12.8,15.6,10.7,1,4.9
871,988427.0,12.1,14.2,10.7,1,3.5
872,1003217.0,12.1,14.3,10.1,1,4.200000000000001
873,1018071.0,13.2,16.1,11.2,1,4.900000000000002
874,1012857.0,12.7,16.1,11.3,0,4.800000000000001
875,999056.0,12.3,15.5,10.9,1,4.6
876,1001047.0,10.3,12.4,9.0,1,3.4000000000000004
877,1008778.0,7.8,9.2,6.9,0,2.299999999999999
878,997514.0,7.2,8.2,6.3,0,1.8999999999999995
879,1003460.0,8.6,9.7,7.5,0,2.1999999999999993
880,1001727.0,9.2,10.5,8.6,0,1.9000000000000004
881,988674.0,8.9,9.8,8.2,1,1.6000000000000014
882,1006170.0,10.7,13.6,9.3,1,4.299999999999999
883,1010345.0,10.1,11.8,8.8,0,3.0
884,997733.0,9.9,12.5,8.6,0,3.9000000000000004
885,946260.0,11.5,15.1,9.3,1,5.799999999999999
886,941680.0,7.9,11.7,2.9,1,8.799999999999999
887,1024470.0,3.6,5.2,1.4,1,3.8000000000000003
888,1024061.0,3.1,6.4,0.4,1,6.0
889,1052584.0,6.3,10.5,0.8,0,9.7
890,1046064.0,9.4,15.1,2.9,0,12.2
891,1059681.0,11.3,16.9,4.8,0,12.099999999999998
892,1040282.0,12.6,17.6,6.4,0,11.200000000000001
893,1060397.0,13.6,17.6,9.4,0,8.200000000000001
894,1054980.0,15.3,18.6,11.7,0,6.900000000000002
895,1048979.0,15.7,18.7,12.6,0,6.1
896,1008497.0,15.3,17.4,12.8,1,4.599999999999998
897,1037186.0,16.1,20.0,12.9,0,7.1
898,1069128.0,15.3,20.0,11.3,1,8.7
899,1001244.0,13.9,16.2,11.5,0,4.699999999999999
900,1014545.0,10.7,12.4,9.7,0,2.700000000000001
901,1036896.0,10.1,12.8,8.3,0,4.5
902,1061914.0,11.1,14.7,8.6,0,6.1
903,1046150.0,13.8,17.7,10.6,0,7.1
904,1011640.0,14.8,20.4,8.9,0,11.499999999999998
905,1016702.0,15.5,20.0,10.9,0,9.1
906,1009747.0,16.7,22.2,13.7,0,8.5
907,1081839.0,16.2,20.3,12.3,0,8.0
908,1097250.0,16.0,19.7,12.6,0,7.1
909,1042504.0,17.2,20.5,13.3,0,7.199999999999999
910,1026942.0,15.9,17.4,14.3,1,3.099999999999998
911,1045123.0,15.4,16.9,14.0,1,2.8999999999999986
912,1047056.0,13.7,14.6,13.0,1,1.5999999999999996
913,1065255.0,15.1,19.8,11.3,0,8.5
914,1063807.0,15.1,19.7,11.4,0,8.299999999999999
915,1070257.0,15.2,19.4,10.8,0,8.599999999999998
916,1049653.0,16.1,18.6,14.1,0,4.500000000000002
917,1059081.0,15.3,18.2,12.9,0,5.299999999999999
918,1132557.0,16.6,21.2,10.9,0,10.299999999999999
919,1161695.0,20.2,24.1,15.7,0,8.400000000000002
920,1108764.0,19.6,23.7,15.9,0,7.799999999999999
921,1100660.0,15.9,19.4,11.9,0,7.499999999999998
922,1114603.0,14.1,17.3,10.1,0,7.200000000000001
923,1137410.0,17.6,21.1,13.5,0,7.600000000000001
924,1092684.0,17.3,20.5,14.4,0,6.1
925,1093442.0,15.4,18.9,12.6,0,6.299999999999999
926,1077977.0,14.9,17.7,12.2,1,5.5
927,1004622.0,11.4,12.6,10.1,1,2.5
928,1021643.0,11.8,15.2,10.1,1,5.1
929,1017533.0,12.1,15.2,9.4,0,5.799999999999999
930,1026665.0,13.9,16.6,10.2,0,6.400000000000002
931,1005878.0,14.6,17.6,11.9,0,5.700000000000001
932,927453.0,15.6,21.2,10.1,0,11.1
933,1031476.0,15.6,20.3,9.9,0,10.4
934,853759.0,16.1,20.6,12.2,0,8.400000000000002
935,946352.0,16.1,20.2,13.2,0,7.0
936,1035170.0,15.0,18.7,12.8,1,5.899999999999999
937,984395.0,13.4,15.7,11.5,1,4.199999999999999
938,1007787.0,15.9,19.1,13.9,0,5.200000000000001
939,1040096.0,16.9,21.9,12.3,0,9.599999999999998
940,1101937.0,17.8,21.4,13.3,0,8.099999999999998
941,1158977.0,23.3,27.9,18.6,0,9.299999999999997
942,1159605.0,23.7,27.6,19.5,0,8.100000000000001
943,1182840.0,24.6,28.8,20.9,0,7.900000000000002
944,1193201.0,24.5,28.6,21.3,1,7.300000000000001
945,1162766.0,25.1,29.3,20.3,0,9.0
946,1214663.0,26.6,30.8,22.1,0,8.7
947,1230126.0,26.3,30.9,22.3,0,8.599999999999998
948,1232894.0,26.2,29.2,23.1,0,6.099999999999998
949,1253075.0,27.1,32.8,21.4,0,11.399999999999999
950,1273335.0,28.3,33.1,23.8,0,9.3
951,1250661.0,26.2,29.5,23.8,0,5.699999999999999
952,1089497.0,22.9,28.2,18.6,1,9.599999999999998
953,1110182.0,23.4,28.8,20.4,0,8.400000000000002
954,1149545.0,23.3,26.8,20.3,1,6.5
955,1161162.0,23.9,27.0,20.3,0,6.699999999999999
956,1139056.0,23.0,27.6,20.2,1,7.400000000000002
957,1199060.0,24.1,29.4,18.1,1,11.299999999999997
958,1242154.0,25.7,30.9,19.7,0,11.2
959,1214377.0,26.7,31.1,21.3,0,9.8
960,1265944.0,27.7,32.8,22.3,0,10.499999999999996
961,1237246.0,27.8,31.5,24.9,0,6.600000000000001
962,1271372.0,27.1,30.7,23.9,0,6.800000000000001
963,1260988.0,28.3,32.9,23.2,0,9.7
964,1304335.0,29.2,33.8,22.7,0,11.099999999999998
965,1309026.0,29.1,33.4,23.4,0,10.0
966,1172562.0,23.8,27.9,20.7,0,7.199999999999999
967,1256172.0,23.6,26.9,20.1,0,6.799999999999997
